Node	Buffer
P0	[0.0, 0.0, 0.0, 0.0, 2.466666666666667E-4, 2.466666666666667E-4, 2.466666666666667E-4, 2.466666666666667E-4, 2.466666666666667E-4, 2.466666666666667E-4, 2.466666666666667E-4, 2.466666666666667E-4, 6.266666666666668E-4, 6.266666666666668E-4, 6.266666666666668E-4, 6.266666666666668E-4, 6.266666666666668E-4, 6.266666666666668E-4, 6.266666666666668E-4, 6.266666666666668E-4, 6.266666666666668E-4, 6.266666666666668E-4, 6.266666666666668E-4, 6.266666666666668E-4, 8.600000000000001E-4, 0.0011333333333333334, 0.0011333333333333334, 0.0011333333333333334, 0.0011333333333333334, 0.0011333333333333334, 0.0012066666666666667, 0.0012066666666666667, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.00152, 0.0017733333333333331, 0.00186, 0.00186, 0.00186, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0021333333333333334, 0.0022733333333333334, 0.0022733333333333334, 0.0022733333333333334, 0.002373333333333333, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0024666666666666665, 0.0027933333333333334, 0.0030466666666666667, 0.0030466666666666667, 0.0030466666666666667, 0.0030466666666666667, 0.0030466666666666667, 0.0030466666666666667, 0.0030466666666666667, 0.0030466666666666667, 0.0033266666666666666, 0.0033266666666666666, 0.0033266666666666666, 0.0033266666666666666, 0.0033266666666666666, 0.0033266666666666666, 0.0033266666666666666, 0.00362, 0.00362, 0.00362, 0.00362, 0.0038066666666666665, 0.0041199999999999995, 0.0041199999999999995, 0.0041199999999999995, 0.004353333333333333, 0.00444, 0.00444, 0.00444, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.004686666666666667, 0.0047933333333333335, 0.0047933333333333335, 0.0047933333333333335, 0.0047933333333333335, 0.004860000000000001, 0.004860000000000001, 0.004860000000000001, 0.004860000000000001, 0.004860000000000001, 0.004860000000000001, 0.004860000000000001, 0.004860000000000001, 0.004966666666666667, 0.004966666666666667, 0.004966666666666667, 0.004966666666666667, 0.004966666666666667, 0.005073333333333333, 0.005073333333333333, 0.005073333333333333, 0.005073333333333333, 0.005073333333333333, 0.005073333333333333, 0.005273333333333333, 0.005273333333333333, 0.005353333333333333, 0.005353333333333333, 0.005353333333333333, 0.005353333333333333, 0.005513333333333334, 0.005513333333333334, 0.005733333333333333, 0.005733333333333333, 0.005733333333333333, 0.005733333333333333, 0.00602, 0.00602, 0.006273333333333333, 0.006273333333333333, 0.006273333333333333, 0.00652, 0.00652, 0.00652, 0.00652, 0.006826666666666667, 0.006826666666666667, 0.006826666666666667, 0.006826666666666667, 0.006826666666666667, 0.006826666666666667, 0.006826666666666667, 0.006826666666666667, 0.006826666666666667, 0.006986666666666667, 0.006986666666666667, 0.006986666666666667, 0.007253333333333334, 0.007253333333333334, 0.007253333333333334, 0.007253333333333334, 0.007253333333333334, 0.007253333333333334, 0.007253333333333334, 0.007253333333333334, 0.007346666666666667, 0.007586666666666666, 0.007586666666666666, 0.007586666666666666, 0.007586666666666666, 0.007586666666666666, 0.007586666666666666, 0.007586666666666666, 0.007586666666666666, 0.007586666666666666, 0.007586666666666666, 0.007706666666666666, 0.007706666666666666, 0.007706666666666666, 0.007706666666666666, 0.007706666666666666, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008033333333333333, 0.008206666666666666, 0.008206666666666666, 0.008206666666666666, 0.008206666666666666, 0.008426666666666666, 0.008426666666666666, 0.008426666666666666, 0.008426666666666666, 0.008426666666666666, 0.008566666666666667, 0.008566666666666667, 0.008566666666666667, 0.008566666666666667, 0.008566666666666667, 0.008566666666666667, 0.008566666666666667, 0.008566666666666667, 0.008566666666666667, 0.008660000000000001, 0.008726666666666667, 0.008726666666666667, 0.008726666666666667, 0.008726666666666667, 0.008726666666666667, 0.008726666666666667, 0.008726666666666667, 0.008726666666666667, 0.008726666666666667, 0.008726666666666667, 0.008726666666666667, 0.009006666666666666, 0.009006666666666666, 0.009006666666666666, 0.009006666666666666, 0.009006666666666666, 0.009006666666666666, 0.009006666666666666, 0.00908, 0.00908, 0.00908, 0.00908, 0.00908, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009726666666666666, 0.009726666666666666, 0.009859999999999999, 0.009859999999999999, 0.009859999999999999, 0.009859999999999999, 0.009859999999999999, 0.010133333333333333, 0.010286666666666666, 0.010286666666666666, 0.010286666666666666, 0.010566666666666667, 0.010566666666666667, 0.010873333333333334, 0.010873333333333334, 0.010873333333333334, 0.010873333333333334, 0.010873333333333334, 0.010873333333333334, 0.010873333333333334, 0.010873333333333334, 0.010873333333333334, 0.010873333333333334, 0.0111, 0.01142, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.011713333333333334, 0.0119, 0.0119, 0.0119, 0.0119, 0.01202, 0.01202, 0.01202, 0.01202, 0.01202, 0.01202, 0.01202, 0.01202, 0.01202, 0.01202, 0.01202, 0.012213333333333333, 0.012213333333333333, 0.012286666666666664, 0.012286666666666664, 0.012286666666666664, 0.012286666666666664, 0.012286666666666664, 0.012286666666666664, 0.012286666666666664, 0.01242, 0.012679999999999999, 0.012679999999999999, 0.012679999999999999, 0.012679999999999999, 0.012679999999999999, 0.012679999999999999, 0.012899999999999998, 0.012899999999999998, 0.012899999999999998, 0.012899999999999998, 0.012899999999999998, 0.013019999999999999, 0.013019999999999999, 0.013313333333333333, 0.013313333333333333, 0.013313333333333333, 0.013313333333333333, 0.013313333333333333, 0.013386666666666668, 0.013386666666666668, 0.01384, 0.01384, 0.01384, 0.01384, 0.01384, 0.01384, 0.01384, 0.01384, 0.01384, 0.01384, 0.01384, 0.01384, 0.01384, 0.014266666666666667, 0.014266666666666667, 0.0144, 0.0144, 0.0144, 0.0144, 0.0144, 0.014679999999999999, 0.014679999999999999, 0.014679999999999999, 0.014793333333333334, 0.014793333333333334, 0.014793333333333334, 0.014793333333333334, 0.014793333333333334, 0.014793333333333334, 0.014793333333333334, 0.014793333333333334, 0.014793333333333334, 0.014793333333333334, 0.014793333333333334, 0.01498, 0.01498, 0.01498, 0.01498, 0.01498, 0.01498, 0.01498, 0.01498, 0.01498, 0.01498, 0.01498, 0.01498, 0.01498, 0.01498, 0.015239999999999998, 0.015239999999999998, 0.015239999999999998, 0.015239999999999998, 0.015239999999999998, 0.015239999999999998, 0.015239999999999998, 0.015239999999999998, 0.015239999999999998, 0.01534, 0.01534, 0.01534, 0.01534, 0.01534, 0.01534, 0.01534, 0.01534, 0.01564, 0.01564, 0.01564, 0.01564, 0.01564, 0.01564, 0.01564, 0.01564, 0.015946666666666668, 0.015946666666666668, 0.016126666666666668, 0.016126666666666668, 0.016126666666666668, 0.016126666666666668, 0.016126666666666668, 0.016126666666666668, 0.016126666666666668, 0.016126666666666668, 0.016126666666666668, 0.016206666666666664, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.01693333333333333, 0.01693333333333333, 0.01693333333333333, 0.01693333333333333, 0.01693333333333333, 0.01693333333333333, 0.01693333333333333, 0.01693333333333333, 0.01693333333333333, 0.01704666666666667, 0.01704666666666667, 0.01704666666666667, 0.01704666666666667, 0.01704666666666667, 0.01704666666666667, 0.0168, 0.0168, 0.016926666666666666, 0.016926666666666666, 0.016926666666666666, 0.016926666666666666, 0.016926666666666666, 0.016826666666666667, 0.016546666666666664, 0.016546666666666664, 0.016546666666666664, 0.016546666666666664, 0.016546666666666664, 0.016546666666666664, 0.016546666666666664, 0.016546666666666664, 0.016546666666666664, 0.016546666666666664, 0.016546666666666664, 0.016546666666666664, 0.016106666666666665, 0.01583333333333333, 0.01583333333333333, 0.01583333333333333, 0.01583333333333333, 0.01583333333333333, 0.01576, 0.01576, 0.015733333333333332, 0.015913333333333335, 0.015913333333333335, 0.015913333333333335, 0.015913333333333335, 0.015913333333333335, 0.015913333333333335, 0.015913333333333335, 0.01616, 0.015906666666666666, 0.01582, 0.01582, 0.015893333333333332, 0.01562, 0.01592, 0.016246666666666666, 0.01634, 0.01634, 0.01634, 0.01634, 0.01634, 0.01634, 0.016493333333333332, 0.016493333333333332, 0.016493333333333332, 0.016353333333333334, 0.016353333333333334, 0.016353333333333334, 0.016353333333333334, 0.016253333333333335, 0.016453333333333334, 0.016453333333333334, 0.016453333333333334, 0.016453333333333334, 0.016453333333333334, 0.016786666666666665, 0.016786666666666665, 0.016786666666666665, 0.016786666666666665, 0.016786666666666665, 0.016786666666666665, 0.01696, 0.01696, 0.01696, 0.01696, 0.017166666666666667, 0.017166666666666667, 0.017313333333333333, 0.017313333333333333, 0.017313333333333333, 0.017313333333333333, 0.017313333333333333, 0.017313333333333333, 0.017313333333333333, 0.017313333333333333, 0.017313333333333333, 0.017313333333333333, 0.016986666666666667, 0.016733333333333333, 0.017013333333333335, 0.017013333333333335, 0.017013333333333335, 0.017013333333333335, 0.017013333333333335, 0.017293333333333334, 0.017293333333333334, 0.017013333333333335, 0.017013333333333335, 0.017013333333333335, 0.017013333333333335, 0.017093333333333332, 0.017093333333333332, 0.016886666666666664, 0.016886666666666664, 0.016886666666666664, 0.016886666666666664, 0.016886666666666664, 0.0167, 0.016386666666666667, 0.016386666666666667, 0.016153333333333332, 0.016153333333333332, 0.016066666666666667, 0.016066666666666667, 0.01636, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016113333333333334, 0.016006666666666666, 0.016293333333333333, 0.016293333333333333, 0.016293333333333333, 0.016293333333333333, 0.016226666666666667, 0.016226666666666667, 0.016226666666666667, 0.016226666666666667, 0.016226666666666667, 0.01672, 0.01672, 0.01672, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016613333333333334, 0.016506666666666666, 0.016506666666666666, 0.016906666666666667, 0.016906666666666667, 0.016906666666666667, 0.016906666666666667, 0.01670666666666667, 0.01670666666666667, 0.016626666666666668, 0.016626666666666668, 0.016626666666666668, 0.016626666666666668, 0.016466666666666668, 0.0166, 0.01638, 0.01638, 0.01638, 0.01638, 0.016239999999999997, 0.016239999999999997, 0.015986666666666666, 0.015986666666666666, 0.015986666666666666, 0.01574, 0.015813333333333335, 0.015813333333333335, 0.015813333333333335, 0.015506666666666669, 0.015506666666666669, 0.015506666666666669, 0.015506666666666669, 0.015506666666666669, 0.015506666666666669, 0.015506666666666669, 0.015773333333333334, 0.015953333333333333, 0.015793333333333333, 0.015866666666666664]
P1	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.266666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 4.2666666666666667E-4, 5.666666666666667E-4, 8.733333333333334E-4, 8.733333333333334E-4, 8.733333333333334E-4, 8.733333333333334E-4, 8.733333333333334E-4, 8.733333333333334E-4, 8.733333333333334E-4, 8.733333333333334E-4, 8.733333333333334E-4, 0.0011866666666666666, 0.0011866666666666666, 0.0011866666666666666, 0.0015, 0.0015933333333333333, 0.0018533333333333334, 0.0018533333333333334, 0.00212, 0.00212, 0.00212, 0.00212, 0.00212, 0.00212, 0.00212, 0.00212, 0.00212, 0.00212, 0.00234, 0.00234, 0.00234, 0.00234, 0.00234, 0.00234, 0.002826666666666667, 0.002826666666666667, 0.003086666666666667, 0.0032466666666666664, 0.0032466666666666664, 0.0032466666666666664, 0.0032466666666666664, 0.0035266666666666667, 0.0035266666666666667, 0.0035266666666666667, 0.0035266666666666667, 0.0037733333333333334, 0.0037733333333333334, 0.004059999999999999, 0.00438, 0.00438, 0.00438, 0.00438, 0.00438, 0.00438, 0.00438, 0.00438, 0.00438, 0.00438, 0.00438, 0.00438, 0.00438, 0.00438, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004566666666666667, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.004693333333333333, 0.00494, 0.00518, 0.00518, 0.00518, 0.00518, 0.00518, 0.00518, 0.00518, 0.00518, 0.00518, 0.00518, 0.00518, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.005386666666666666, 0.00546, 0.00546, 0.00546, 0.0057666666666666665, 0.0057666666666666665, 0.0057666666666666665, 0.0057666666666666665, 0.0057666666666666665, 0.0057666666666666665, 0.0057666666666666665, 0.0057666666666666665, 0.0057666666666666665, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005846666666666667, 0.005953333333333333, 0.005953333333333333, 0.005953333333333333, 0.005953333333333333, 0.005953333333333333, 0.005953333333333333, 0.005953333333333333, 0.005953333333333333, 0.005953333333333333, 0.005953333333333333, 0.005953333333333333, 0.006066666666666666, 0.006066666666666666, 0.006066666666666666, 0.006066666666666666, 0.006066666666666666, 0.006066666666666666, 0.0063, 0.0063, 0.0063, 0.0063, 0.006493333333333333, 0.006493333333333333, 0.006493333333333333, 0.006493333333333333, 0.006493333333333333, 0.006493333333333333, 0.006566666666666667, 0.006566666666666667, 0.006566666666666667, 0.006566666666666667, 0.006566666666666667, 0.006566666666666667, 0.006566666666666667, 0.006566666666666667, 0.006566666666666667, 0.006813333333333333, 0.006813333333333333, 0.006813333333333333, 0.006813333333333333, 0.006893333333333333, 0.007173333333333334, 0.007173333333333334, 0.007386666666666667, 0.007386666666666667, 0.007386666666666667, 0.007386666666666667, 0.007386666666666667, 0.007386666666666667, 0.007386666666666667, 0.007386666666666667, 0.007693333333333334, 0.007693333333333334, 0.007693333333333334, 0.007813333333333334, 0.007813333333333334, 0.007813333333333334, 0.007813333333333334, 0.007813333333333334, 0.007813333333333334, 0.007966666666666665, 0.007966666666666665, 0.007966666666666665, 0.007966666666666665, 0.007966666666666665, 0.007966666666666665, 0.007966666666666665, 0.007966666666666665, 0.0082, 0.0082, 0.0082, 0.00852, 0.00872, 0.00872, 0.00872, 0.00872, 0.00896, 0.00896, 0.00896, 0.00896, 0.00896, 0.00896, 0.00914, 0.00914, 0.00914, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009399999999999999, 0.009546666666666667, 0.009546666666666667, 0.009546666666666667, 0.009546666666666667, 0.009806666666666667, 0.009806666666666667, 0.009806666666666667, 0.009806666666666667, 0.009806666666666667, 0.009806666666666667, 0.010113333333333334, 0.010113333333333334, 0.010113333333333334, 0.010433333333333334, 0.010433333333333334, 0.010433333333333334, 0.010433333333333334, 0.010433333333333334, 0.010433333333333334, 0.010433333333333334, 0.010433333333333334, 0.010433333333333334, 0.010613333333333332, 0.010613333333333332, 0.010613333333333332, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.01094, 0.011126666666666667, 0.011126666666666667, 0.01148, 0.01148, 0.01148, 0.011739999999999999, 0.011739999999999999, 0.011739999999999999, 0.011739999999999999, 0.011739999999999999, 0.011739999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.011859999999999999, 0.012173333333333333, 0.012173333333333333, 0.012173333333333333, 0.012173333333333333, 0.012173333333333333, 0.012266666666666667, 0.012266666666666667, 0.012266666666666667, 0.012266666666666667, 0.012266666666666667, 0.012266666666666667, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.01276, 0.01276, 0.01276, 0.01276, 0.01276, 0.01276, 0.01276, 0.01276, 0.01276, 0.01276, 0.01276, 0.01276, 0.01276, 0.013213333333333334, 0.013213333333333334, 0.013213333333333334, 0.013213333333333334, 0.01346, 0.01346, 0.01346, 0.01346, 0.01346, 0.01346, 0.01346, 0.01346, 0.01346, 0.01346, 0.01346, 0.01346, 0.01346, 0.013713333333333333, 0.013713333333333333, 0.013713333333333333, 0.013713333333333333, 0.013713333333333333, 0.013713333333333333, 0.013986666666666666, 0.013986666666666666, 0.013986666666666666, 0.013986666666666666, 0.013986666666666666, 0.013986666666666666, 0.013986666666666666, 0.013986666666666666, 0.013986666666666666, 0.01438, 0.01438, 0.01438, 0.01438, 0.01438, 0.01438, 0.01438, 0.01438, 0.014633333333333333, 0.014633333333333333, 0.014886666666666666, 0.014886666666666666, 0.015106666666666666, 0.015106666666666666, 0.015106666666666666, 0.015106666666666666, 0.015106666666666666, 0.015106666666666666, 0.015106666666666666, 0.015106666666666666, 0.01528, 0.01556, 0.01556, 0.01556, 0.01556, 0.01572, 0.01572, 0.01572, 0.01572, 0.01572, 0.01572, 0.015953333333333333, 0.015953333333333333, 0.01616, 0.01616, 0.01616, 0.01616, 0.01616, 0.01616, 0.01616, 0.01616, 0.01616, 0.016433333333333335, 0.016433333333333335, 0.016433333333333335, 0.016433333333333335, 0.016433333333333335, 0.016433333333333335, 0.016506666666666666, 0.016773333333333335, 0.016773333333333335, 0.016773333333333335, 0.016773333333333335, 0.016773333333333335, 0.016773333333333335, 0.016773333333333335, 0.0171, 0.017346666666666666, 0.017513333333333332, 0.017513333333333332, 0.017513333333333332, 0.017679999999999998, 0.017793333333333335, 0.018953333333333332, 0.018953333333333332, 0.018953333333333332, 0.018953333333333332, 0.018953333333333332, 0.018953333333333332, 0.019033333333333333, 0.019033333333333333, 0.019253333333333334, 0.019253333333333334, 0.019253333333333334, 0.019253333333333334, 0.019253333333333334, 0.019526666666666668, 0.019526666666666668, 0.019526666666666668, 0.019526666666666668, 0.019726666666666667, 0.019726666666666667, 0.01986, 0.01986, 0.01986, 0.019533333333333333, 0.019626666666666667, 0.019526666666666668, 0.019526666666666668, 0.019526666666666668, 0.01983333333333333, 0.01983333333333333, 0.019813333333333336, 0.019813333333333336, 0.019633333333333332, 0.019866666666666668, 0.02004, 0.020239999999999998, 0.020293333333333333, 0.020153333333333336, 0.01984666666666667, 0.01984666666666667, 0.01984666666666667, 0.01984666666666667, 0.02017333333333333, 0.02017333333333333, 0.02017333333333333, 0.019886666666666667, 0.01996, 0.01986, 0.01986, 0.01986, 0.019546666666666667, 0.019453333333333333, 0.019193333333333333, 0.01907333333333333, 0.018926666666666668, 0.01902, 0.01902, 0.01902, 0.019133333333333336, 0.019133333333333336, 0.019133333333333336, 0.019133333333333336, 0.019133333333333336, 0.019133333333333336, 0.018913333333333334, 0.018913333333333334, 0.018913333333333334, 0.019033333333333333, 0.019306666666666666, 0.019306666666666666, 0.01882, 0.01882, 0.01856, 0.0184, 0.0184, 0.0184, 0.018566666666666665, 0.018573333333333334, 0.018573333333333334, 0.018573333333333334, 0.018753333333333334, 0.018506666666666668, 0.018506666666666668, 0.01822, 0.0179, 0.0182, 0.0182, 0.0182, 0.018520000000000002, 0.018520000000000002, 0.018520000000000002, 0.018586666666666668, 0.018586666666666668, 0.018586666666666668, 0.018586666666666668, 0.018586666666666668, 0.018586666666666668, 0.018586666666666668, 0.0184, 0.0184, 0.0184, 0.01856, 0.01856, 0.01856, 0.01856, 0.018813333333333335, 0.018813333333333335, 0.018813333333333335, 0.018813333333333335, 0.018946666666666667, 0.01916666666666667, 0.01916666666666667, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.019039999999999998, 0.01912, 0.019333333333333334, 0.019333333333333334, 0.01908666666666667, 0.018846666666666668, 0.018846666666666668, 0.018946666666666667, 0.018946666666666667, 0.018946666666666667, 0.018946666666666667, 0.01916666666666667, 0.01916666666666667, 0.01916666666666667, 0.01948, 0.01948, 0.019273333333333333, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019573333333333335, 0.019799999999999998, 0.020113333333333334, 0.020113333333333334, 0.020113333333333334, 0.020273333333333334, 0.0202, 0.0202, 0.020506666666666666, 0.020506666666666666, 0.0202, 0.0202, 0.020273333333333334, 0.020273333333333334, 0.020273333333333334, 0.020506666666666666, 0.020506666666666666, 0.020506666666666666, 0.020506666666666666, 0.020426666666666666, 0.02061333333333333, 0.02061333333333333, 0.02061333333333333, 0.02061333333333333, 0.020726666666666668, 0.020726666666666668, 0.020726666666666668, 0.020726666666666668, 0.020906666666666667, 0.020906666666666667, 0.020906666666666667, 0.020906666666666667, 0.020906666666666667, 0.020906666666666667, 0.020906666666666667, 0.020906666666666667, 0.020906666666666667, 0.020906666666666667, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208]
